transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,taux_interet,anomaly_montant,anomaly_score,is_anomaly,zscore_montant,anomaly_montant_z,zscore_score,anomaly_score_z,annee,mois,trimestre,jour_semaine,montant_eur_verifie,montant_eur_diff,categorie_risque,solde_net,nb_transactions,montant_moyen,nb_produits_distincts,taux_rejet
TXN000382,CLI0128,,6779.66,EUR,1.0,6779.66,Virement international,Compte Courant,Marseille-Vieux-Port,Credit,Complete,683.0,Standard,19681.85,,True,False,True,0.4879703574270461,False,0.4180312532473472,False,,,,,6779.66,0.0,Medium,37497.07,17,42.41941176470589,5,0.05572755417956656
TXN000423,CLI0071,2022-08-07 04:11:00,127.28,USD,1.08,117.85,Depot especes,Assurance Vie,Paris-Centre,Credit,Complete,797.0,Premium,30656.86,,False,False,False,0.024016582787466087,False,1.3282354832490204,False,2022.0,8.0,3.0,Sunday,117.85185185185185,-0.0018518518518533256,Low,19811.07,17,347.74176470588236,7,0.06578947368421052
TXN001521,CLI0030,,-381.28,EUR,1.0,-381.28,Retrait DAB,Livret A,Lyon-Part-Dieu,Debit,Complete,391.0,Risque,37326.45,,False,False,False,-0.011451675434509326,False,-1.9133690551779914,False,,,,,-381.28,0.0,High,24245.759999999995,13,-780.5923076923076,6,0.04013377926421405
TXN001548,CLI0075,2024-02-22 03:09:00,-688.04,EUR,1.0,-688.04,Prelevement,Compte Courant,Nice-Massena,Debit,Complete,647.0,Standard,28593.79,,False,False,False,-0.03284589222736204,False,0.13059833850997668,False,2024.0,2.0,1.0,Thursday,-688.04,0.0,Medium,9635.97,11,50.25909090909092,5,0.07633587786259542
TXN000446,CLI0015,2023-10-09 17:34:00,28.98,EUR,1.0,28.98,Paiement CB,PEA,Lyon-Part-Dieu,Credit,Complete,648.0,Standard,44412.67,,False,False,False,0.017160892636411768,False,0.13858258614157032,False,2023.0,10.0,4.0,Monday,28.98,0.0,Medium,10808.05,11,-300.23181818181814,5,0.04013377926421405
TXN000664,CLI0003,2023-01-31 14:00:00,-703.49,EUR,1.0,-703.49,Prelevement,Assurance Vie,Lyon-Part-Dieu,Debit,Complete,587.0,Standard,35488.97,,False,False,False,-0.03392341422974037,False,-0.3484565193856408,False,2023.0,1.0,1.0,Tuesday,-703.49,0.0,Medium,20457.45,13,-777.8269230769231,7,0.04013377926421405
TXN001025,CLI0016,2024-10-24 04:46:00,-836.58,EUR,1.0,-836.58,Prelevement,Compte Courant,Bordeaux-Meriadeck,Debit,Complete,716.0,Standard,10014.3,,False,False,False,-0.04320544680556762,False,0.6815114250899368,False,2024.0,10.0,4.0,Thursday,-836.58,0.0,Low,20728.21,15,-638.6980000000001,8,0.04519774011299435
TXN000780,CLI0137,2022-09-19 08:00:00,2075.64,EUR,1.0,2075.64,Remboursement credit,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,725.0,Premium,28421.28,,False,False,False,0.15990012767768164,False,0.7533696537742794,False,2022.0,9.0,3.0,Monday,2075.64,0.0,Low,18372.42,16,234.97874999999996,6,0.05572755417956656
TXN001530,CLI0040,2024-09-13 01:27:00,413.18,EUR,1.0,413.18,Virement,Credit Auto,Nice-Massena,Credit,Complete,491.0,Risque,24793.37,,False,False,False,0.043955970520797,False,-1.1149442920186288,False,2024.0,9.0,3.0,Friday,413.18,0.0,High,22387.77,19,434.80368421052634,7,0.07633587786259542
TXN000627,CLI0113,2022-08-16 03:50:00,1851.19,MAD,10.85,170.62,Interets,Livret A,Lyon-Part-Dieu,Credit,Complete,643.0,Standard,2194.27,,False,False,False,0.144246418070315,False,0.0986613479836022,False,2022.0,8.0,3.0,Tuesday,170.61658986175115,0.0034101382488529453,Medium,12732.239999999998,11,817.2945454545454,6,0.04013377926421405
TXN001482,CLI0050,2022-12-03 08:05:00,2069.18,EUR,1.0,2069.18,Prelevement,Credit Immobilier,Lyon-Part-Dieu,Credit,Complete,666.0,Standard,16960.61,,False,False,False,0.1594495909698911,False,0.2822990435102556,False,2022.0,12.0,4.0,Saturday,2069.18,0.0,Medium,15382.760000000002,12,12.083333333333352,7,0.04013377926421405
TXN001513,CLI0029,2023-11-01 04:37:00,476.59,EUR,1.0,476.59,Retrait DAB,Credit Consommation,Paris-Centre,Credit,Complete,696.0,Standard,1501.11,,False,False,False,0.0483783439946358,False,0.5218264724580643,False,2023.0,11.0,4.0,Wednesday,476.59,0.0,Medium,-186191.58000000002,12,-17071.90166666667,5,0.06578947368421052
TXN001113,CLI0126,2023-10-11 13:12:00,-1840.55,USD,1.08,-1704.21,Virement international,PEA,,Debit,Complete,514.0,Risque,25485.89,,False,False,False,-0.11322484905331942,False,-0.9313065964919754,False,2023.0,10.0,4.0,Wednesday,-1704.2129629629628,0.002962962962783422,High,25406.69,17,-123.30529411764704,8,
TXN001508,CLI0148,2022-12-17 03:46:00,-225.01,USD,1.08,-208.34,Retrait DAB,Livret A,Lille-Grand-Place,Debit,Complete,713.0,Standard,11889.98,,False,False,False,-0.0005530111424924598,False,0.6575586821951559,False,2022.0,12.0,4.0,Saturday,-208.34259259259258,0.0025925925925776028,Low,19508.75,18,-509.2705555555556,8,0.04205607476635514
TXN001485,CLI0068,2023-10-27 00:39:00,-995.3,CHF,0.97,-1026.08,Remboursement credit,Assurance Vie,Lyon-Part-Dieu,Debit,Complete,605.0,Standard,11287.91,,False,False,False,-0.05427498028242765,False,-0.20474006201695555,False,2023.0,10.0,4.0,Friday,-1026.0824742268042,0.0024742268042245996,Medium,32849.7,16,796.93625,6,0.04013377926421405
TXN001102,CLI0055,2023-04-12 14:23:00,1032.39,EUR,1.0,1032.39,Depot especes,Assurance Vie,Bordeaux-Meriadeck,Credit,Complete,703.0,Standard,37407.75,,False,False,False,0.08714123907048514,False,0.5777162058792197,False,2023.0,4.0,2.0,Wednesday,1032.39,0.0,Low,-83583.67000000001,16,6278.191875,8,0.04519774011299435
TXN000269,CLI0067,2023-11-19 20:05:00,-705.65,CHF,0.97,-727.47,Depot especes,Assurance Vie,Paris-Centre,Debit,Complete,337.0,Standard,44353.49,,False,False,False,-0.03407405808250005,False,-2.344518427284047,False,2023.0,11.0,4.0,Sunday,-727.4742268041238,0.0042268041237321086,High,17481.89,10,319.13700000000006,6,0.06578947368421052
TXN000930,CLI0129,2024-12-11 12:32:00,50.13,EUR,1.0,50.13,Retrait DAB,PEA,Paris-Centre,Credit,Complete,573.0,Risque,28201.07,,False,False,False,0.018635947028017047,False,-0.46023598622795153,False,2024.0,12.0,4.0,Wednesday,50.13,0.0,High,33604.45999999999,21,-736.64,8,0.06578947368421052
TXN001148,CLI0086,2023-04-12 10:53:00,2585.51,EUR,1.0,2585.51,Virement international,Livret A,Toulouse-Capitole,Credit,Complete,805.0,Premium,15714.92,,False,False,False,0.19545974860665485,False,1.3921094643017695,False,2023.0,4.0,2.0,Wednesday,2585.51,0.0,Low,25325.640000000003,9,-1187.5622222222223,6,0.06806282722513089
TXN001322,CLI0144,2024-11-09 06:40:00,-270.12,EUR,1.0,-270.12,Paiement CB,Compte Epargne,,Debit,Complete,361.0,Risque,30685.01,,False,False,False,-0.003699096419339462,False,-2.1528964841258,False,2024.0,11.0,4.0,Saturday,-270.12,0.0,High,25768.47,16,-450.673125,8,
TXN001906,CLI0079,2024-02-14 17:09:00,-2845.05,GBP,0.86,-3308.2,Remboursement credit,PEA,Paris-Centre,Debit,Complete,689.0,Standard,21697.9,,False,False,False,-0.18328121483901688,False,0.46593673903690896,False,2024.0,2.0,1.0,Wednesday,-3308.197674418605,-0.0023255813948708237,Medium,22220.78,14,-114.12857142857149,7,0.06578947368421052
TXN001120,CLI0097,2022-01-31 11:57:00,-706.96,EUR,1.0,-706.96,Depot especes,Livret A,Lille-Grand-Place,Debit,Complete,397.0,Risque,23836.9,,False,False,False,-0.03416542078949783,False,-1.8654635693884296,False,2022.0,1.0,1.0,Monday,-706.96,0.0,High,14861.48,8,1407.9125000000001,5,0.04205607476635514
TXN001758,CLI0047,2022-03-24 18:50:00,-2079.87,EUR,1.0,-2079.87,Depot especes,Assurance Vie,Lyon-Part-Dieu,Debit,Complete,397.0,Risque,45751.42,,False,False,False,-0.12991562999889744,False,-1.8654635693884296,False,2022.0,3.0,1.0,Thursday,-2079.87,0.0,High,242832.69,18,-11814.642777777779,7,0.04013377926421405
TXN000012,CLI0055,2022-11-18 07:11:00,-284.96,USD,1.08,-263.85,Paiement CB,Compte Epargne,,Debit,Complete,703.0,Standard,29731.18,,False,False,False,-0.004734075481818057,False,0.5777162058792197,False,2022.0,11.0,4.0,Friday,-263.8518518518518,0.0018518518517680604,Low,-83583.67000000001,16,6278.191875,8,
TXN000115,CLI0122,2024-11-21 04:20:00,-2797.54,EUR,1.0,-2797.54,Interets,Compte Epargne,Nantes-Commerce,Debit,Rejete,824.0,Premium,36992.04,,False,False,False,-0.179967747503548,False,1.5438101693020483,False,2024.0,11.0,4.0,Thursday,-2797.54,0.0,Low,39885.13,22,211.56227272727273,8,0.085
TXN000844,CLI0100,2022-06-03 04:36:00,-321.34,EUR,1.0,-321.34,Retrait DAB,Compte Courant,Lille-Grand-Place,Debit,Complete,656.0,Standard,43535.83,,False,False,False,-0.007271308520427986,False,0.20245656719431931,False,2022.0,6.0,2.0,Friday,-321.34,0.0,Medium,32263.120000000003,21,-122.9685714285714,7,0.04205607476635514
TXN001453,CLI0007,2024-02-08 16:03:00,-1855.6,CHF,0.97,-1912.99,Virement,Assurance Vie,Nantes-Commerce,Debit,Complete,635.0,Standard,3750.82,,False,False,False,-0.11427447404592743,False,0.03478736693085319,False,2024.0,2.0,1.0,Thursday,-1912.9896907216494,-0.0003092783506417618,Medium,15911.36,15,-648.3413333333334,7,0.085
TXN001282,CLI0123,2024-08-30 15:30:00,-122.78,EUR,1.0,-122.78,Retrait DAB,Livret A,Bordeaux-Meriadeck,Debit,Complete,595.0,Standard,6435.08,,False,False,False,0.006576767129555177,False,-0.2845825383328918,False,2024.0,8.0,3.0,Friday,-122.78,0.0,Medium,9820.380000000001,7,494.47999999999996,6,0.04519774011299435
TXN001756,CLI0127,2024-04-27 03:39:00,6335.95,GBP,0.86,7367.38,Virement international,Credit Immobilier,Nice-Massena,Credit,En attente,691.0,Standard,2597.32,,True,False,True,0.45702490191408257,False,0.4819052343000962,False,2024.0,4.0,2.0,Saturday,7367.383720930233,-0.0037209302327028126,Medium,32951.009999999995,20,123.45549999999999,8,0.07633587786259542
TXN001974,CLI0013,2024-08-02 20:08:00,819.74,EUR,1.0,819.74,Interets,Credit Immobilier,Toulouse-Capitole,Credit,Complete,351.0,Risque,37088.32,,False,False,False,0.0723104912513427,False,-2.2327389604417363,False,2024.0,8.0,3.0,Friday,819.74,0.0,High,29735.53,16,131.331875,8,0.06806282722513089
TXN001789,CLI0040,2023-04-08 22:38:00,499.45,EUR,1.0,499.45,Depot especes,Credit Consommation,Nice-Massena,Credit,Complete,491.0,Risque,9423.06,,False,False,False,0.04997265810300917,False,-1.1149442920186288,False,2023.0,4.0,2.0,Saturday,499.45,0.0,High,22387.77,19,434.80368421052634,7,0.07633587786259542
TXN000353,CLI0050,2022-01-10 08:11:00,-1251.05,CHF,0.97,-1289.74,Interets,Livret A,Lyon-Part-Dieu,Debit,Complete,666.0,Standard,17064.3,,False,False,False,-0.07211163090432125,False,0.2822990435102556,False,2022.0,1.0,1.0,Monday,-1289.7422680412371,0.0022680412371300918,Medium,15382.760000000002,12,12.083333333333352,7,0.04013377926421405
TXN000774,CLI0020,2022-12-01 12:29:00,-59.96,EUR,1.0,-59.96,Paiement CB,Compte Epargne,Bordeaux-Meriadeck,Debit,En attente,660.0,Standard,7247.87,,False,False,False,0.010957992513982768,False,0.2343935577206938,False,2022.0,12.0,4.0,Thursday,-59.96,0.0,Medium,15573.34,13,45.60769230769228,7,0.04519774011299435
TXN001980,CLI0131,,-393.88,EUR,1.0,-393.88,Paiement CB,Credit Consommation,Marseille-Vieux-Port,Debit,Complete,838.0,Premium,31918.63,,False,False,False,-0.012330431242274174,False,1.655589636144359,False,,,,,-393.88,0.0,Low,24821.3,16,-536.89375,6,0.05572755417956656
TXN000691,CLI0069,2022-03-16 06:14:00,-2689.91,EUR,1.0,-2689.91,Remboursement credit,Credit Consommation,Marseille-Vieux-Port,Debit,Complete,647.0,Standard,15369.35,,False,False,False,-0.17246135959960113,False,0.13059833850997668,False,2022.0,3.0,1.0,Wednesday,-2689.91,0.0,Medium,26754.36,19,-591.3526315789474,8,0.05572755417956656
TXN001947,CLI0124,2022-06-03 14:53:00,1144.43,EUR,1.0,1144.43,Prelevement,Compte Epargne,Toulouse-Capitole,Credit,Complete,645.0,Standard,48438.73,,False,False,False,0.09495519150714969,False,0.11462984324678945,False,2022.0,6.0,2.0,Friday,1144.43,0.0,Medium,27040.2,12,-340.51166666666666,5,0.06806282722513089
TXN000791,CLI0002,2023-05-28 07:30:00,-1216.31,USD,1.08,-1126.21,Depot especes,Compte Epargne,Lyon-Part-Dieu,Debit,En attente,606.0,Standard,26867.73,,False,False,False,-0.06968877560576961,False,-0.19675581438536194,False,2023.0,5.0,2.0,Sunday,-1126.2129629629628,0.002962962962783422,Medium,13138.46,12,-403.41166666666663,6,0.04013377926421405
TXN000532,CLI0072,2024-07-01 21:42:00,479.66,EUR,1.0,479.66,Retrait DAB,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,606.0,Standard,15956.11,,False,False,False,0.04859245354462295,False,-0.19675581438536194,False,2024.0,7.0,3.0,Monday,479.66,0.0,Medium,30859.34,16,178.84249999999997,7,0.05572755417956656
TXN000868,CLI0111,2024-03-12 06:39:00,329.33,EUR,1.0,329.33,Retrait DAB,Compte Epargne,Paris-Centre,Credit,Complete,617.0,Standard,31850.05,,False,False,False,0.038108059847695226,False,-0.10892909043783205,False,2024.0,3.0,1.0,Tuesday,329.33,0.0,Medium,108093.2,14,-6086.592857142858,6,0.06578947368421052
TXN000170,CLI0002,,1037.47,EUR,1.0,1037.47,Remboursement credit,Credit Immobilier,Lyon-Part-Dieu,Credit,Complete,645.0,Standard,30200.24,,False,False,False,0.0874955310945681,False,0.11462984324678945,False,,,,,1037.47,0.0,Medium,13138.46,12,-403.41166666666663,6,0.04013377926421405
TXN000240,CLI0061,2022-12-10 20:56:00,7712.02,MAD,10.85,710.79,Virement international,PEA,Marseille-Vieux-Port,Credit,Complete,341.0,Risque,13334.1,,True,False,True,0.5529954975006677,False,-2.3125814367576725,False,2022.0,12.0,4.0,Saturday,710.7852534562213,0.004746543778651358,High,24671.9,13,103.00000000000007,6,0.05572755417956656
TXN001302,CLI0105,2024-02-27 19:48:00,-1171.48,EUR,1.0,-1171.48,Interets,Assurance Vie,Nice-Massena,Debit,Complete,634.0,Standard,33698.23,,False,False,False,-0.06656221823576183,False,0.026803119299259565,False,2024.0,2.0,1.0,Tuesday,-1171.48,0.0,Medium,104176.47999999998,16,-5958.381249999999,8,0.07633587786259542
TXN001185,CLI0100,2022-05-19 07:27:00,-1865.2,EUR,1.0,-1865.2,Depot especes,Credit Immobilier,Lille-Grand-Place,Debit,Complete,656.0,Standard,38479.42,,False,False,False,-0.11494400228041494,False,0.20245656719431931,False,2022.0,5.0,2.0,Thursday,-1865.2,0.0,Medium,32263.120000000003,21,-122.9685714285714,7,0.04205607476635514
TXN000074,CLI0022,2023-11-04 04:42:00,357.36,EUR,1.0,357.36,Paiement CB,Livret A,Toulouse-Capitole,Credit,Complete,787.0,Premium,21227.98,,False,False,False,0.040062942807349886,False,1.2483930069330842,False,2023.0,11.0,4.0,Saturday,357.36,0.0,Low,224215.17,16,-11950.029375,8,0.06806282722513089
TXN001554,CLI0140,2023-09-15 17:08:00,-524.11,CHF,0.97,-540.32,Remboursement credit,PEA,,Debit,Complete,609.0,Standard,36898.53,,False,False,False,-0.021413000198243694,False,-0.17280307149058105,False,2023.0,9.0,3.0,Friday,-540.319587628866,-0.0004123711340753289,Medium,13867.59,11,-150.51909090909086,6,
TXN001087,CLI0125,2024-05-30 03:46:00,445.53,EUR,1.0,445.53,Paiement CB,Credit Consommation,Lille-Grand-Place,Credit,Complete,645.0,Premium,31783.13,,False,False,False,0.04621214118597103,False,0.11462984324678945,False,2024.0,5.0,2.0,Thursday,445.53,0.0,Medium,20704.949999999997,15,713.7446666666667,6,0.04205607476635514
TXN000762,CLI0014,2022-12-02 18:08:00,-232.1,EUR,1.0,-232.1,Paiement CB,Credit Immobilier,,Debit,Complete,645.0,Standard,40237.49,,False,False,False,-0.0010474856406712506,False,0.11462984324678945,False,2022.0,12.0,4.0,Friday,-232.1,0.0,Medium,-85472.92000000001,12,7360.828333333335,5,
TXN001517,CLI0078,2022-06-17 18:54:00,-401.24,CHF,0.97,-413.65,Retrait DAB,Credit Auto,Marseille-Vieux-Port,Debit,Complete,647.0,Standard,41775.69,,False,False,False,-0.012843736222047927,False,0.13059833850997668,False,2022.0,6.0,2.0,Friday,-413.64948453608247,-0.000515463917508896,Medium,14041.910000000002,15,-291.4873333333333,7,0.05572755417956656
TXN000741,CLI0048,2023-01-10 06:16:00,491.81,EUR,1.0,491.81,Retrait DAB,Credit Auto,Toulouse-Capitole,Credit,Complete,670.0,Standard,31258.63,,False,False,False,0.0494398252163962,False,0.3142360340366301,False,2023.0,1.0,1.0,Tuesday,491.81,0.0,Medium,11133.28,15,139.11866666666668,6,0.06806282722513089
TXN000751,CLI0023,2022-03-01 05:59:00,2790.45,EUR,1.0,2790.45,Prelevement,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,636.0,Standard,12955.66,,False,False,False,0.20975278156247446,False,0.04277161456244682,False,2022.0,3.0,1.0,Tuesday,2790.45,0.0,Medium,31874.21,14,-535.255,6,0.05572755417956656
TXN000742,CLI0043,,-239.57,EUR,1.0,-239.57,Prelevement,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,735.0,Premium,33672.95,,False,False,False,-0.0015684622981318379,False,0.8332121300902157,False,,,,,-239.57,0.0,Low,27707.96,12,-390.8916666666667,5,0.04519774011299435
TXN000831,CLI0037,2024-05-19 11:03:00,2119.14,USD,1.08,1962.17,Remboursement credit,Livret A,Lille-Grand-Place,Credit,Complete,622.0,Standard,29736.89,,False,False,False,0.16293392749020313,False,-0.06900785227986393,False,2024.0,5.0,2.0,Sunday,1962.1666666666665,0.0033333333335576754,Medium,19274.36,12,-103.86666666666667,6,0.04205607476635514
TXN001820,CLI0147,2023-08-16 19:13:00,-158.11,EUR,1.0,-158.11,Interets,Compte Courant,Nice-Massena,Debit,Complete,812.0,Premium,6328.11,,False,False,False,0.004112763741592317,False,1.4479991977229247,False,2023.0,8.0,3.0,Wednesday,-158.11,0.0,Low,19107.75,11,-433.4572727272727,7,0.07633587786259542
TXN000048,CLI0007,2023-05-03 18:20:00,-96.55,EUR,1.0,-96.55,Depot especes,Credit Immobilier,Nantes-Commerce,Debit,Complete,645.0,Standard,26351.67,,False,False,False,0.008406113545243425,False,0.11462984324678945,False,2023.0,5.0,2.0,Wednesday,-96.55,0.0,Medium,15911.36,15,-648.3413333333334,7,0.085
TXN000763,CLI0051,2022-07-28 21:50:00,-2966.03,EUR,1.0,-2966.03,Virement,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,834.0,Premium,8494.32,,False,False,False,-0.19171866544404792,False,1.6236526456179845,False,2022.0,7.0,3.0,Thursday,-2966.03,0.0,Low,21676.81,17,-401.28058823529415,7,0.05572755417956656
TXN000592,CLI0049,2024-10-09 12:08:00,-227.03,EUR,1.0,-227.03,Paiement CB,Credit Consommation,Lyon-Part-Dieu,Debit,Rejete,593.0,Standard,14220.07,,False,False,False,-0.0006938910418325391,False,-0.30055103359607904,False,2024.0,10.0,4.0,Wednesday,-227.03,0.0,Medium,17168.61,11,46.61727272727274,6,0.04013377926421405
TXN000808,CLI0099,2023-07-11 06:11:00,60.62,EUR,1.0,60.62,Remboursement credit,Compte Courant,Nantes-Commerce,Credit,Complete,664.0,Standard,39553.28,,False,False,False,0.019367546109243496,False,0.2663305482470683,False,2023.0,7.0,3.0,Tuesday,60.62,0.0,Medium,100699.37000000001,14,-6830.029285714286,8,0.085
TXN001084,CLI0063,2024-07-23 05:02:00,-490.1,USD,1.08,-453.8,Retrait DAB,Assurance Vie,Paris-Centre,Debit,Complete,426.0,Risque,9581.71,,False,False,False,-0.019041056942522866,False,-1.6339203880722144,False,2024.0,7.0,3.0,Tuesday,-453.7962962962963,-0.003703703703706651,High,-124777.46000000002,20,6837.2570000000005,8,0.06578947368421052
TXN000506,CLI0012,2023-08-07 06:27:00,791.58,EUR,1.0,791.58,Virement,Credit Auto,Lille-Grand-Place,Credit,Complete,778.0,Premium,37046.8,,False,False,False,0.07034654176351271,False,1.1765347782487416,False,2023.0,8.0,3.0,Monday,791.58,0.0,Low,18831.190000000002,11,306.97727272727275,5,0.04205607476635514
TXN001045,CLI0073,2024-09-11 01:16:00,-480.09,EUR,1.0,-480.09,Paiement CB,Credit Immobilier,Marseille-Vieux-Port,Debit,Complete,645.0,Premium,25915.69,,False,False,False,-0.01834293427302079,False,0.11462984324678945,False,2024.0,9.0,3.0,Wednesday,-480.09,0.0,Medium,18534.879999999997,15,418.22666666666663,7,0.05572755417956656
TXN001993,CLI0134,2024-05-10 01:27:00,-6897.49,EUR,1.0,-6897.49,Virement international,Assurance Vie,Nice-Massena,Debit,Complete,600.0,Standard,9085.03,,True,False,True,-0.4659086105230306,False,-0.24466130017492368,False,2024.0,5.0,2.0,Friday,-6897.49,0.0,Medium,15863.83,11,-758.2354545454546,6,0.07633587786259542
TXN000653,CLI0079,2022-05-01 19:20:00,585.3,USD,1.08,541.94,Remboursement credit,Assurance Vie,Paris-Centre,Credit,Complete,689.0,Standard,16070.07,,False,False,False,0.0559600538249625,False,0.46593673903690896,False,2022.0,5.0,2.0,Sunday,541.9444444444443,-0.00444444444428882,Medium,22220.78,14,-114.12857142857149,7,0.06578947368421052
TXN000193,CLI0101,2023-07-05 20:26:00,-1156.76,EUR,1.0,-1156.76,Interets,Livret A,Marseille-Vieux-Port,Debit,Complete,645.0,Standard,37515.14,,False,False,False,-0.06553560827621432,False,0.11462984324678945,False,2023.0,7.0,3.0,Wednesday,-1156.76,0.0,Medium,18511.6,12,737.9666666666667,8,0.05572755417956656
TXN001667,CLI0045,2023-09-29 01:42:00,-66.07,EUR,1.0,-66.07,Paiement CB,Credit Immobilier,Bordeaux-Meriadeck,Debit,Complete,704.0,Standard,23890.93,,False,False,False,0.010531865689741243,False,0.5857004535108133,False,2023.0,9.0,3.0,Friday,-66.07,0.0,Low,24235.3,17,-630.9223529411764,7,0.04519774011299435
TXN001240,CLI0039,2023-04-27 02:48:00,-1112.93,EUR,1.0,-1112.93,Prelevement,Livret A,Lille-Grand-Place,Debit,Complete,631.0,Standard,37567.45,,False,False,False,-0.06247879343063233,False,0.002850376404478692,False,2023.0,4.0,2.0,Thursday,-1112.93,0.0,Medium,22940.620000000003,13,505.83076923076925,7,0.04205607476635514
